year,month,day,hour,consumption,generation,dayOfWeek,dayOfYear,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,prev_consumption,consumption_change
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.6878086012342743,-1.0,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.7601137560674696,-0.15758607743811148
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.7402247414218985,-1.0,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.6878086012342743,-0.2424847381690779
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.8976247670379248,-0.9822336040974751,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.7402247414218985,-0.31394800568659953
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.9107569012972687,-0.8940356990054881,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.8976247670379248,-0.2157438396649242
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.7964780577824363,-0.4809516041159433,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.9107569012972687,-0.12901429300936035
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.5039534938430053,-0.5885226373802261,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.7964780577824363,-0.007681180307567065
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.8593549466376351,-0.3549985687155066,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.5039534938430053,-0.44872896660812756
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.4136204070857067,0.22880544688395532,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.8593549466376351,0.09660992521658401
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.7202860630520188,-0.011108614485830337,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.4136204070857067,-0.4155541677119968
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.6635805454122482,-0.6501509774287975,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.7202860630520188,-0.16820485994345383
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.8170048592033416,-0.8054438059239788,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.6635805454122482,-0.31124171074849194
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.6428237225313862,-0.6817069529646057,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.8170048592033416,-0.08823838170323944
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.6869721595617047,-0.9213993960902848,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.6428237225313862,-0.23685685461271103
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.6181147127476327,-0.995733848800953,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.6869721595617047,-0.15993295648042835
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.7880613634522039,-1.0,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.6181147127476327,-0.3224885814281615
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.5778792544168042,-1.0,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.7880613634522039,-0.0637322671847945
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.6589487496503934,-0.999870722690938,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.5778792544168042,-0.2619892780188705
-1.0,0.4545454545454546,-0.1333333333333333,1.0,-0.5424690189846118,-1.0,0.33333333333333326,0.4065934065934067,0.33333333333333337,0.6969696969696971,-1.0,0.16923076923076952,0.5,-0.45999999999999996,0.8947368421052632,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.14893617021276595,0.54,0.8484848484848486,-0.9375,-0.5135135135135158,0.6571428571428571,0.7777777777777777,-0.6434540389972143,-0.2777777777777779,-0.6589487496503934,-0.1275161336813611
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.3682199214267605,-0.999612168072814,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.5424690189846118,-0.08819212025130624
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.3136342606509086,-0.9987687875327426,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.3682199214267605,0.25733822281294594
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.2869465435354819,-0.9987318511587249,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.3136342606509086,-0.2249712200390373
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.24196950647327453,-0.9988549724054506,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.2869465435354819,-0.23742088846897652
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.26512064364186716,-0.9987195390340523,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.24196950647327453,-0.19104556219229415
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.6691036743314349,-1.0,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.26512064364186716,-0.8427377527254217
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.845511836956607,-1.0,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.6691036743314349,-0.3268869779350661
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.8837607463150824,-0.9924896039497296,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.845511836956607,-0.23284100472756394
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.965136065535205,-0.8357808811172022,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.8837607463150824,-0.26219745455257115
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.9083965674524862,-0.31620921993456086,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.965136065535205,-0.16818172921748703
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.8564221730231877,-0.24956984514425162,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.9083965674524862,-0.1714253687126678
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.7686898970915356,-0.18376153876934176,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.8564221730231877,-0.1470847278492157
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.21069181567962203,0.5087893180006342,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.7686898970915356,0.17302850595082447
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.2652565654136597,-0.4867075224003715,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.21069181567962203,-0.24394731176482037
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.25553554485026375,0.4925742498068537,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.2652565654136597,-0.2001875368089912
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.11587853821362182,-0.21324292129782085,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.25553554485026375,-0.11173919928543795
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.029583896406698784,-0.005211106767667006,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.11587853821362182,-0.10778740371835271
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.5938918846860597,-0.7583314608643728,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.029583896406698784,0.17732370383418494
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.168158756629454,-0.8944543112443557,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.5938918846860597,-0.7255379228252218
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.34099113110439006,-0.9995752316987961,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.168158756629454,0.13977719773034242
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.19966385500283634,-0.9988980648418045,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.34099113110439006,-0.5748323467189059
-1.0,0.4545454545454546,-0.06666666666666665,1.0,0.46997566477508834,-0.9974513901927771,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.19966385500283634,0.2490236164712124
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.25063974718550475,-0.9999445954389734,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,0.46997566477508834,-0.6973326714387127
-1.0,0.4545454545454546,-0.06666666666666665,1.0,-0.49686465066797747,-1.0,0.6666666666666665,0.4120879120879122,0.33333333333333337,0.6969696969696971,-1.0,-0.6923076923076921,0.25,-0.31999999999999995,0.9473684210526315,0.6744186046511627,0.6315789473684208,0.7000000000000002,-0.5744680851063829,-0.5800000000000001,0.8181818181818183,-1.0,-0.567567567567572,0.6571428571428571,1.0,-0.5264623955431754,-0.6666666666666667,-0.25063974718550475,-0.37441172336363415
-1.0,0.4545454545454546,0.0,1.0,-0.5629513844416622,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.49686465066797747,-0.25179040715415485
-1.0,0.4545454545454546,0.0,1.0,-0.7256602007982792,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.5629513844416622,-0.3175617367972481
-1.0,0.4545454545454546,0.0,1.0,-0.7437979156919072,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.7256602007982792,-0.2191511735284849
-1.0,0.4545454545454546,0.0,1.0,-0.6856547639274073,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.7437979156919072,-0.1672262523063997
-1.0,0.4545454545454546,0.0,1.0,-0.8240257414924734,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.6856547639274073,-0.3009947991452302
-1.0,0.4545454545454546,0.0,1.0,-0.7908843540971264,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.8240257414924734,-0.1842451287580751
-1.0,0.4545454545454546,0.0,1.0,-0.7675789979951539,-1.0,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.7908843540971264,-0.19094058428213753
-1.0,0.4545454545454546,0.0,1.0,-0.8373669861699597,-0.9789708910592428,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.7675789979951539,-0.2543098769979159
-1.0,0.4545454545454546,0.0,1.0,-0.9959824660914388,-0.6146551219977652,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.8373669861699597,-0.3147753739615633
-1.0,0.4545454545454546,0.0,1.0,-1.0,-0.23160645524696577,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.9959824660914388,-0.20953946724600186
-1.0,0.4545454545454546,0.0,1.0,-1.0,0.02748374030035472,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-1.0,-0.20680470372208914
-1.0,0.4545454545454546,0.0,1.0,-0.9996654233309721,0.37711114462745066,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-1.0,-0.2065769550356475
-1.0,0.4545454545454546,0.0,1.0,-0.9203524556097791,0.5175924871415247,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.9996654233309721,-0.15281581002912642
-1.0,0.4545454545454546,0.0,1.0,-0.8013790832076493,-0.5526635742713528,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.9203524556097791,-0.1258186942527258
-1.0,0.4545454545454546,0.0,1.0,-0.8508624497808261,-0.27759224089903123,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.8013790832076493,-0.24048837858948782
-1.0,0.4545454545454546,0.0,1.0,-0.8871718600110305,0.1823394883696592,1.0,0.41758241758241765,0.4222222222222224,0.7575757575757577,-1.0,1.0000000000000004,0.5,-0.16000000000000003,0.9473684210526315,0.7674418604651163,0.7368421052631577,0.75,-0.9574468085106382,-0.8200000000000001,0.6969696969696972,-1.0,-0.5135135135135158,0.7142857142857143,1.0,0.275766016713092,-0.888888888888889,-0.8508624497808261,-0.2315207740608475
